frame,time_s,scenario,source,target_lux,detected,est_x,est_y,est_z,err_x,err_y,err_z,rot_x,rot_y,rot_z,marker_area_px,frame_brightness
150,10.0,Twilight 19:00,real-world,3.0,1,-0.10265,-0.28779,2.23748,0.23748,-0.10265,-1.28779,2.95738,-0.04737,0.21915,6640.0,54.278
151,10.0667,Twilight 19:00,real-world,3.0,1,-0.09096,-0.28947,2.25539,0.25539,-0.09096,-1.28947,2.96369,-0.04254,0.15471,6560.0,54.201
152,10.1333,Twilight 19:00,real-world,3.0,1,-0.07408,-0.28524,2.24052,0.24052,-0.07408,-1.28524,2.94458,-0.04703,0.16742,6600.0,54.295
153,10.2,Twilight 19:00,real-world,3.0,1,-0.05768,-0.28248,2.25282,0.25282,-0.05768,-1.28248,-2.73554,0.02526,0.09607,6603.5,54.411
154,10.2667,Twilight 19:00,real-world,3.0,1,-0.03767,-0.28378,2.24963,0.24963,-0.03767,-1.28378,2.99759,-0.07406,0.13063,6652.5,54.532
155,10.3333,Twilight 19:00,real-world,3.0,1,-0.01644,-0.28468,2.253,0.253,-0.01644,-1.28468,3.02451,-0.08574,0.17693,6657.0,54.618
156,10.4,Twilight 19:00,real-world,3.0,1,0.00291,-0.28419,2.25331,0.25331,0.00291,-1.28419,3.00798,-0.09852,0.17564,6622.0,54.602
157,10.4667,Twilight 19:00,real-world,3.0,1,0.01938,-0.28387,2.26306,0.26306,0.01938,-1.28387,-3.18201,0.10019,-0.20462,6661.5,54.708
158,10.5333,Twilight 19:00,real-world,3.0,1,0.03391,-0.28466,2.27402,0.27402,0.03391,-1.28466,-3.19237,0.10053,-0.1294,6623.5,54.791
159,10.6,Twilight 19:00,real-world,3.0,1,0.04361,-0.28477,2.27052,0.27052,0.04361,-1.28477,3.09574,-0.08282,0.12204,6658.0,54.913
160,10.6667,Twilight 19:00,real-world,3.0,1,0.04883,-0.28614,2.2698,0.2698,0.04883,-1.28614,3.04192,-0.0706,0.0358,6615.0,54.917
161,10.7333,Twilight 19:00,real-world,3.0,1,0.05379,-0.28704,2.27611,0.27611,0.05379,-1.28704,-3.11238,0.08675,-0.23116,6614.5,54.935
162,10.8,Twilight 19:00,real-world,3.0,1,0.05475,-0.28783,2.29052,0.29052,0.05475,-1.28783,-2.88135,0.05443,0.20612,6573.0,54.973
163,10.8667,Twilight 19:00,real-world,3.0,1,0.05632,-0.2855,2.27733,0.27733,0.05632,-1.2855,-2.86828,0.02887,0.18374,6646.0,54.918
164,10.9333,Twilight 19:00,real-world,3.0,1,0.05798,-0.28872,2.2945,0.2945,0.05798,-1.28872,-3.1184,0.03602,-0.0313,6604.5,54.951
165,11.0,Twilight 19:00,real-world,3.0,1,0.05757,-0.28094,2.2647,0.2647,0.05757,-1.28094,3.24645,-0.03696,0.16295,6766.5,55.033
