frame,time_s,scenario,source,target_lux,detected,est_x,est_y,est_z,err_x,err_y,err_z,rot_x,rot_y,rot_z,marker_area_px,frame_brightness
78,2.6145,Evening 21:00,simulation,0.3,1,-0.5809,0.00839,2.72876,0.72876,-0.5809,-0.99161,3.25878,0.02456,0.43214,625.0,11.984
79,2.648,Evening 21:00,simulation,0.3,1,-0.60096,0.008,2.76096,0.76096,-0.60096,-0.992,3.14078,0.00058,0.13804,600.0,11.996
80,2.6816,Evening 21:00,simulation,0.3,1,-0.60968,0.00806,2.74434,0.74434,-0.60968,-0.99194,3.15894,0.00612,0.33241,625.0,11.977
81,2.7151,Evening 21:00,simulation,0.3,1,-0.62645,0.008,2.76129,0.76129,-0.62645,-0.992,3.14069,0.00052,0.13183,600.0,11.994
82,2.7486,Evening 21:00,simulation,0.3,1,-0.64344,0.008,2.76147,0.76147,-0.64344,-0.992,3.14067,0.00049,0.1279,600.0,11.986
83,2.7821,Evening 21:00,simulation,0.3,1,-0.63739,0.00858,2.68486,0.68486,-0.63739,-0.99142,3.35036,0.04613,0.37312,625.0,11.978
84,2.8156,Evening 21:00,simulation,0.3,1,-0.63739,0.00858,2.68486,0.68486,-0.63739,-0.99142,3.35036,0.04613,0.37312,625.0,11.978
85,2.8492,Evening 21:00,simulation,0.3,1,-0.66345,0.00857,2.69047,0.69047,-0.66345,-0.99143,3.34004,0.04588,0.38454,625.0,11.978
86,2.8827,Evening 21:00,simulation,0.3,1,-0.69439,0.008,2.76189,0.76189,-0.69439,-0.992,3.14069,0.00042,0.11723,600.0,11.98
87,2.9162,Evening 21:00,simulation,0.3,1,-0.69439,0.008,2.76189,0.76189,-0.69439,-0.992,3.14069,0.00042,0.11723,600.0,11.98
88,2.9497,Evening 21:00,simulation,0.3,1,-0.71137,0.008,2.762,0.762,-0.71137,-0.992,3.14071,0.0004,0.11402,600.0,11.987
89,2.9832,Evening 21:00,simulation,0.3,1,-0.7199,0.00805,2.74813,0.74813,-0.7199,-0.99195,3.14608,0.00614,0.4045,625.0,11.964
90,3.0168,Evening 21:00,simulation,0.3,1,-0.7199,0.00805,2.74813,0.74813,-0.7199,-0.99195,3.14608,0.00614,0.4045,625.0,11.964
91,3.0503,Evening 21:00,simulation,0.3,1,-0.73684,0.008,2.76214,0.76214,-0.73684,-0.992,3.14075,0.00038,0.10951,600.0,11.982
92,3.0838,Evening 21:00,simulation,0.3,1,-0.74519,0.00806,2.74829,0.74829,-0.74519,-0.99194,3.14693,0.00672,0.41294,625.0,11.976
93,3.1173,Evening 21:00,simulation,0.3,1,-0.76191,0.00808,2.74786,0.74786,-0.76191,-0.99192,3.15236,0.00806,0.41585,625.0,11.969
